assex,assey
4.88226,0
4.882214,0
4.882169,0
4.882123,0
4.882077,0
4.882032,0
4.881986,0
4.88194,0
4.881895,0
4.881849,0
4.881803,0
4.881758,0
4.881712,0
4.881666,0
4.881621,0
4.881575,0
4.881529,0
4.881484,0
4.881438,0
4.881392,0
4.881347,0
4.881301,0
4.881255,0
4.88121,0
4.881164,0
4.881118,0
4.881073,0
4.881027,0
4.880981,0
4.880936,0
4.88089,0
4.880844,0
4.880799,0
4.880753,0
4.880707,0
4.880662,0
4.880616,0
4.88057,0
4.880525,0
4.880479,0
4.880433,0
4.880388,0
4.880342,0
4.880296,0
4.880251,0
4.880205,0
4.880159,0
4.880114,0
4.880068,0
4.880023,0
4.879977,0
4.879931,0
4.879886,0
4.87984,0
4.879794,0
4.879749,0
4.879703,0
4.879657,0
4.879612,0
4.879566,0
4.87952,0
4.879475,0
4.879429,0
4.879383,0
4.879338,0
4.879292,0
4.879246,0
4.879201,0
4.879155,0
4.879109,0
4.879064,0
4.879018,0
4.878972,0
4.878927,0
4.878881,0
4.878835,0
4.87879,0
4.878744,0
4.878698,0
4.878653,0
4.878607,0
4.878561,0
4.878516,0
4.87847,0
4.878424,0
4.878379,0
4.878333,0
4.878287,0
4.878242,0
4.878196,0
4.87815,0
4.878105,0
4.878059,0
4.878013,0
4.877968,0
4.877922,0
4.877876,0
4.877831,0
4.877785,0
4.877739,0
4.877694,0
4.877648,0
4.877602,0
4.877557,0
4.877511,0
4.877465,0
4.87742,0
4.877374,0
4.877328,0
4.877283,0
4.877237,0
4.877191,0
4.877146,0
4.8771,0
4.877054,0
4.877009,0
4.876963,0
4.876917,0
4.876872,0
4.876826,0
4.87678,0
4.876735,0
4.876689,0
4.876643,0
4.876598,0
4.876552,0
4.876506,0
4.876461,0
4.876415,0
4.876369,0
4.876324,0
4.876278,0
4.876232,0
4.876187,0
4.876141,0
4.876095,0
4.87605,0
4.876004,0
4.875958,0
4.875913,0
4.875867,0
4.875821,0
4.875776,0
4.87573,0
4.875684,0
4.875639,0
4.875593,0
4.875547,0
4.875502,0
4.875456,0
4.87541,0
4.875365,0
4.875319,0
4.875273,0
4.875228,0
4.875182,0
4.875136,0
4.875091,0
4.875045,0
4.874999,0
4.874954,0
4.874908,0
4.874862,0
4.874817,0
4.874771,0
4.874725,0
4.87468,0
4.874634,0
4.874588,0
4.874543,0
4.874497,0
4.874451,0
4.874406,0
4.87436,0
4.874314,0
4.874269,0
4.874223,0
4.874177,0
4.874132,0
4.874086,0
4.874041,0
4.873995,0
4.873949,0
4.873904,0
4.873858,0
4.873812,0
4.873767,0
4.873721,0
4.873675,0
4.87363,0
4.873584,0
4.873538,0
4.873493,0
4.873447,0
4.873401,0
4.873356,0
4.87331,0
4.873264,0
4.873219,0
4.873173,0
4.873127,0
4.873082,0
4.873036,0
4.87299,0
4.872945,0
4.872899,0
4.872853,0
4.872808,0
4.872762,0
4.872716,0
4.872671,0
4.872625,0
4.872579,0
4.872534,0
4.872488,0
4.872442,0
4.872397,0
4.872351,0
4.872305,0
4.87226,0
4.872214,0
4.872168,0
4.872123,0
4.872077,0
4.872031,0
4.871986,0
4.87194,0
4.871894,0
4.871849,0
4.871803,0
4.871757,0
4.871712,0
4.871666,0
4.87162,0
4.871575,0
4.871529,0
4.871483,0
4.871438,0
4.871392,0
4.871346,0
4.871301,0
4.871255,0
4.871209,0
4.871164,0
4.871118,0
4.871072,0
4.871027,0
4.870981,0
4.870935,0
4.87089,0
4.870844,0
4.870798,0
4.870753,0
4.870707,0
4.870661,0
4.870616,0
4.87057,0
4.870524,0
4.870479,0
4.870433,0
4.870387,0
4.870342,0
4.870296,0
4.87025,0
4.870205,0
4.870159,0
4.870113,0
4.870068,0
4.870022,0
4.869976,0
4.869931,0
4.869885,0
4.869839,0
4.869794,0
4.869748,0
4.869702,0
4.869657,0
4.869611,0
4.869565,0
4.86952,0
4.869474,0
4.869428,0
4.869383,0
4.869337,0
4.869291,0
4.869246,0
4.8692,0
4.869154,0
4.869109,0
4.869063,0
4.869017,0
4.868972,0
4.868926,0
4.86888,0
4.868835,0
4.868789,0
4.868743,0
4.868698,0
4.868652,0
4.868606,0
4.868561,0
4.868515,0
4.868469,0
4.868424,0
4.868378,0
4.868332,0
4.868287,0
4.868241,0
4.868195,0
4.86815,0
4.868104,0
4.868058,0
4.868013,0
4.867967,0
4.867922,0
4.867876,0
4.86783,0
4.867785,0
4.867739,0
4.867693,0
4.867648,0
4.867602,0
4.867556,0
4.867511,0
4.867465,0
4.867419,0
4.867374,0
4.867328,0
4.867282,0
4.867237,0
4.867191,0
4.867145,0
4.8671,0
4.867054,0
4.867008,0
4.866963,0
4.866917,0
4.866871,0
4.866826,0
4.86678,0
4.866734,0
4.866689,0
4.866643,0
4.866597,0
4.866552,0
4.866506,0
4.86646,0
4.866415,0
4.866369,0
4.866323,0
4.866278,0
4.866232,0
4.866186,0
4.866141,0
4.866095,0
4.866049,0
4.866004,0
4.865958,0
4.865912,0
4.865867,0
4.865821,0
4.865775,0
4.86573,0
4.865684,0
4.865638,0
4.865593,0
4.865547,0
4.865501,0
4.865456,0
4.86541,0
4.865364,0
4.865319,0
4.865273,0
4.865227,0
4.865182,0
4.865136,0
4.86509,0
4.865045,0
4.864999,0
4.864953,0
4.864908,0
4.864862,0
4.864816,0
4.864771,0
4.864725,0
4.864679,0
4.864634,0
4.864588,0
4.864542,0
4.864497,0
4.864451,0
4.864405,0
4.86436,0
4.864314,0
4.864268,0
4.864223,0
4.864177,0
4.864131,0
4.864086,0
4.86404,0
4.863994,0
4.863949,0
4.863903,0
4.863857,0
4.863812,0
4.863766,0
4.86372,0
4.863675,0
4.863629,0
4.863583,0
4.863538,0
4.863492,0
4.863446,0
4.863401,0
4.863355,0
4.863309,0
4.863264,0
4.863218,0
4.863172,0
4.863127,0
4.863081,0
4.863035,0
4.86299,0
4.862944,0
4.862898,0
4.862853,0
4.862807,0
4.862761,0
4.862716,0
4.86267,0
4.862624,0
4.862579,0
4.862533,0
4.862487,0
4.862442,0
4.862396,0
4.86235,0
4.862305,0
4.862259,0
4.862213,0
4.862168,0
4.862122,0
4.862076,0
4.862031,0
4.861985,0
4.861939,0
4.861894,0
4.861848,0
4.861803,0
4.861757,0
4.861711,0
4.861666,0
4.86162,0
4.861574,0
4.861529,0
4.861483,0
4.861437,0
4.861392,0
4.861346,0
4.8613,0
4.861255,0
4.861209,0
4.861163,0
4.861118,0
4.861072,0
4.861026,0
4.860981,0
4.860935,0
4.860889,0
4.860844,0
4.860798,0
4.860752,0
4.860707,0
4.860661,0
4.860615,0
4.86057,0
4.860524,0
4.860478,0
4.860433,0
4.860387,0
4.860341,0
4.860296,0
4.86025,0
4.860204,0
4.860159,0
4.860113,0
4.860067,0
4.860022,0
4.859976,0
4.85993,0
4.859885,0
4.859839,0
4.859793,0
4.859748,0
4.859702,0
4.859656,0
4.859611,0
4.859565,0
4.859519,0
4.859474,0
4.859428,0
4.859382,0
4.859337,0
4.859291,0
4.859245,0
4.8592,0
4.859154,0
4.859108,0
4.859063,0
4.859017,0
4.858971,0
4.858926,0
4.85888,0
4.858834,0
4.858789,0
4.858743,0
4.858697,0
4.858652,0
4.858606,0
4.85856,0
4.858515,0
4.858469,0
4.858423,0
4.858378,0
4.858332,0
4.858286,0
4.858241,0
4.858195,0
4.858149,0
4.858104,0
4.858058,0
4.858012,0
4.857967,0
4.857921,0
4.857875,0
4.85783,0
4.857784,0
4.857738,0
4.857693,0
4.857647,0
4.857601,0
4.857556,0
4.85751,0
4.857464,0
4.857419,0
4.857373,0
4.857327,0
4.857282,0
4.857236,0
4.85719,0
4.857145,0
4.857099,0
4.857053,0
4.857008,0
4.856962,0
4.856916,0
4.856871,0
4.856825,0
4.856779,0
4.856734,0
4.856688,0
4.856642,0
4.856597,0
4.856551,0
4.856505,0
4.85646,0
4.856414,0
4.856368,0
4.856323,0
4.856277,0
4.856231,0
4.856186,0
4.85614,0
4.856094,0
4.856049,0
4.856003,0
4.855957,0
4.855912,0
4.855866,0
4.85582,0
4.855775,0
4.855729,0
4.855684,0
4.855638,0
4.855592,0
4.855547,0
4.855501,0
4.855455,0
4.85541,0
4.855364,0
4.855318,0
4.855273,0
4.855227,0
4.855181,0
4.855136,0
4.85509,0
4.855044,0
4.854999,0
4.854953,0
4.854907,0
4.854862,0
4.854816,0
4.85477,0
4.854725,0
4.854679,0
4.854633,0
4.854588,0
4.854542,0
4.854496,0
4.854451,0
4.854405,0
4.854359,0
4.854314,0
4.854268,0
4.854222,0
4.854177,0
4.854131,0
4.854085,0
4.85404,0
4.853994,0
4.853948,0
4.853903,0
4.853857,0
4.853811,0
4.853766,0
4.85372,0
4.853674,0
4.853629,0
4.853583,0
4.853537,0
4.853492,0
4.853446,0
4.8534,0
4.853355,0
4.853309,0
4.853263,0
4.853218,0
4.853172,0
4.853126,0
4.853081,0
4.853035,0
4.852989,0
4.852944,0
4.852898,0
4.852852,0
4.852807,0
4.852761,0
4.852715,0
4.85267,0
4.852624,0
4.852578,0
4.852533,0
4.852487,0
4.852441,0
4.852396,0
4.85235,0
4.852304,0
4.852259,0
4.852213,0
4.852167,0
4.852122,0
4.852076,0
4.85203,0
4.851985,0
4.851939,0
4.851893,0
4.851848,0
4.851802,0
4.851756,0
4.851711,0
4.851665,0
4.851619,0
4.851574,0
4.851528,0
4.851482,0
4.851437,0
4.851391,0
4.851345,0
4.8513,0
4.851254,0
4.851208,0
4.851163,0
4.851117,0
4.851071,0
4.851026,0
4.85098,0
4.850934,0
4.850889,0
4.850843,0
4.850797,0
4.850752,0
4.850706,0
4.85066,0
4.850615,0
4.850569,0
4.850523,0
4.850478,0
4.850432,0
4.850386,0
4.850341,0
4.850295,0
4.850249,0
4.850204,0
4.850158,0
4.850112,0
4.850067,0
4.850021,0
4.849975,0
4.84993,0
4.849884,0
4.849838,0
4.849793,0
4.849747,0
4.849701,0
4.849656,0
4.84961,0
4.849565,0
4.849519,0
4.849473,0
4.849428,0
4.849382,0
4.849336,0
4.849291,0
4.849245,0
4.849199,0
4.849154,0
4.849108,0
4.849062,0
4.849017,0
4.848971,0
4.848925,0
4.84888,0
4.848834,0
4.848788,0
4.848743,0
4.848697,0
4.848651,0
4.848606,0
4.84856,0
4.848514,0
4.848469,0
4.848423,0
4.848377,0
4.848332,0
4.848286,0
4.84824,0
4.848195,0
4.848149,0
4.848103,0
4.848058,0
4.848012,0
4.847966,0
4.847921,0
4.847875,0
4.847829,0
4.847784,0
4.847738,0
4.847692,0
4.847647,0
4.847601,0
4.847555,0
4.84751,0
4.847464,0
4.847418,0
4.847373,0
4.847327,0
4.847281,0
4.847236,0
4.84719,0
4.847144,0
4.847099,0
4.847053,0
4.847007,0
4.846962,0
4.846916,0
4.84687,0
4.846825,0
4.846779,0
4.846733,0
4.846688,0
4.846642,0
4.846596,0
4.846551,0
4.846505,0
4.846459,0
4.846414,0
4.846368,0
4.846322,0
4.846277,0
4.846231,0
4.846185,0
4.84614,0
4.846094,0
4.846048,0
4.846003,0
4.845957,0
4.845911,0
4.845866,0
4.84582,0
4.845774,0
4.845729,0
4.845683,0
4.845637,0
4.845592,0
4.845546,0
4.8455,0
4.845455,0
4.845409,0
4.845363,0
4.845318,0
4.845272,0
4.845226,0
4.845181,0
4.845135,0
4.845089,0
4.845044,0
4.844998,0
4.844952,0
4.844907,0
4.844861,0
4.844815,0
4.84477,0
4.844724,0
4.844678,0
4.844633,0
4.844587,0
4.844541,0
4.844496,0
4.84445,0
4.844404,0
4.844359,0
4.844313,0
4.844267,0
4.844222,0
4.844176,0
4.84413,0
4.844085,0
4.844039,0
4.843993,0
4.843948,0
4.843902,0
4.843856,0
4.843811,0
4.843765,0
4.843719,0
4.843674,0
4.843628,0
4.843582,0
4.843537,0
4.843491,0
4.843446,0
4.8434,0
4.843354,0
4.843309,0
4.843263,0
4.843217,0
4.843172,0
4.843126,0
4.84308,0
4.843035,0
4.842989,0
4.842943,0
4.842898,0
4.842852,0
4.842806,0
4.842761,0
4.842715,0
4.842669,0
4.842624,0
4.842578,0
4.842532,0
4.842487,0
4.842441,0
4.842395,0
4.84235,0
4.842304,0
4.842258,0
4.842213,0
4.842167,0
4.842121,0
4.842076,0
4.84203,0
4.841984,0
4.841939,0
4.841893,0
4.841847,0
4.841802,0
4.841756,0
4.84171,0
4.841665,0
4.841619,0
4.841573,0
4.841528,0
4.841482,0
4.841436,0
4.841391,0
4.841345,0
4.841299,0
4.841254,0
4.841208,0
4.841162,0
4.841117,0
4.841071,0
4.841025,0
4.84098,0
4.840934,0
4.840888,0
4.840843,0
4.840797,0
4.840751,0
4.840706,0
4.84066,0
4.840614,0
4.840569,0
4.840523,0
4.840477,0
4.840432,0
4.840386,0
4.84034,0
4.840295,0
4.840249,0
4.840203,0
4.840158,0
4.840112,0
4.840066,0
4.840021,0
4.839975,0
4.839929,0
4.839884,0
4.839838,0
4.839792,0
4.839747,0
4.839701,0
4.839655,0
4.83961,0
4.839564,0
4.839518,0
4.839473,0
4.839427,0
4.839381,0
4.839336,0
4.83929,0
4.839244,0
4.839199,0
4.839153,0
4.839107,0
4.839062,0
4.839016,0
4.83897,0
4.838925,0
4.838879,0
4.838833,0
4.838788,0
4.838742,0
4.838696,0
4.838651,0
4.838605,0
4.838559,0
4.838514,0
4.838468,0
4.838422,0
4.838377,0
4.838331,0
4.838285,0
4.83824,0
4.838194,0
4.838148,0
4.838103,0
4.838057,0
4.838011,0
4.837966,0
4.83792,0
4.837874,0
4.837829,0
4.837783,0
4.837737,0
4.837692,0
4.837646,0
4.8376,0
4.837555,0
4.837509,0
4.837464,0
4.837418,0
4.837372,0
4.837327,0
4.837281,0
4.837235,0
4.83719,0
4.837144,0
4.837098,0
4.837053,0
4.837007,0
4.836961,0
4.836916,0
4.83687,0
4.836824,0
4.836779,0
4.836733,0
4.836687,0
4.836642,0
4.836596,0
4.83655,0
4.836505,0
4.836459,0
4.836413,0
4.836368,0
4.836322,0
4.836276,0
4.836231,0
4.836185,0
4.836139,0
4.836094,0
4.836048,0
4.836002,0
4.835957,0
4.835911,0
4.835865,0
4.83582,0
4.835774,0
4.835728,0
4.835683,0
4.835637,0
4.835591,0
4.835546,0
4.8355,0
4.835454,0
4.835409,0
4.835363,0
4.835317,0
4.835272,0
4.835226,0
4.83518,0
4.835135,0
4.835089,0
4.835043,0
4.834998,0
4.834952,0
4.834906,0
4.834861,0
4.834815,0
4.834769,0
4.834724,0
4.834678,0
4.834632,0
4.834587,0
4.834541,0
4.834495,0
4.83445,0
4.834404,0
4.834358,0
4.834313,0
4.834267,0
4.834221,0
4.834176,0
4.83413,0
4.834084,0
4.834039,0
4.833993,0
4.833947,0
4.833902,0
4.833856,0
4.83381,0
4.833765,0
4.833719,0
4.833673,0
4.833628,0
4.833582,0
4.833536,0
4.833491,0
4.833445,0
4.833399,0
4.833354,0
4.833308,0
4.833262,0
4.833217,0
4.833171,0
4.833125,0
4.83308,0
4.833034,0
4.832988,0
4.832943,0
4.832897,0
4.832851,0
4.832806,0
4.83276,0
4.832714,0
4.832669,0
4.832623,0
4.832577,0
4.832532,0
4.832486,0
4.83244,0
4.832395,0
4.832349,0
4.832303,0
4.832258,0
4.832212,0
4.832166,0
4.832121,0
4.832075,0
4.832029,0
4.831984,0
4.831938,0
4.831892,0
4.831847,0
4.831801,0
4.831755,0
4.83171,0
4.831664,0
4.831618,0
4.831573,0
4.831527,0
4.831481,0
4.831436,0
4.83139,0
4.831345,0
4.831299,0
4.831253,0
4.831208,0
4.831162,0
4.831116,0
4.831071,0
4.831025,0
4.830979,0
4.830934,0
4.830888,0
4.830842,0
4.830797,0
4.830751,0
4.830705,0
4.83066,0
4.830614,0
4.830568,0
4.830523,0
4.830477,0
4.830431,0
4.830386,0
4.83034,0
4.830294,0
4.830249,0
4.830203,0
4.830157,0
4.830112,0
4.830066,0
4.83002,0
4.829975,0
4.829929,0
4.829883,0
4.829838,0
4.829792,0
4.829746,0
4.829701,0
4.829655,0
4.829609,0
4.829564,0
4.829518,0
4.829472,0
4.829427,0
4.829381,0
4.829335,0
4.82929,0
4.829244,0
4.829198,0
4.829153,0
4.829107,0
4.829061,0
4.829016,0
4.82897,0
4.828924,0
4.828879,0
4.828833,0
4.828787,0
4.828742,0
4.828696,0
4.82865,0
4.828605,0
4.828559,0
4.828513,0
4.828468,0
4.828422,0
4.828376,0
4.828331,0
4.828285,0
4.828239,0
4.828194,0
4.828148,0
4.828102,0
4.828057,0
4.828011,0
4.827965,0
4.82792,0
4.827874,0
4.827828,0
4.827783,0
4.827737,0
4.827691,0
4.827646,0
4.8276,0
4.827554,0
4.827509,0
4.827463,0
4.827417,0
4.827372,0
4.827326,0
4.82728,0
4.827235,0
4.827189,0
4.827143,0
4.827098,0
4.827052,0
4.827006,0
4.826961,0
4.826915,0
4.826869,0
4.826824,0
4.826778,0
4.826732,0
4.826687,0
4.826641,0
4.826595,0
4.82655,0
4.826504,0
4.826458,0
4.826413,0
4.826367,0
4.826321,0
4.826276,0
4.82623,0
4.826184,0
4.826139,0
4.826093,0
4.826047,0
4.826002,0
4.825956,0
4.82591,0
4.825865,0
4.825819,0
4.825773,0
4.825728,0
4.825682,0
4.825636,0
4.825591,0
4.825545,0
4.825499,0
4.825454,0
4.825408,0
4.825362,0
4.825317,0
4.825271,0
4.825226,0
4.82518,0
4.825134,0
4.825089,0
4.825043,0
4.824997,0
4.824952,0
4.824906,0
4.82486,0
4.824815,0
4.824769,0
4.824723,0
4.824678,0
4.824632,0
4.824586,0
4.824541,0
4.824495,0
4.824449,0
4.824404,0
4.824358,0
4.824312,0
4.824267,0
4.824221,0
4.824175,0
4.82413,0
4.824084,0
4.824038,0
4.823993,0
4.823947,0
4.823901,0
4.823856,0
4.82381,0
4.823764,0
4.823719,0
4.823673,0
4.823627,0
4.823582,0
4.823536,0
4.82349,0
4.823445,0
4.823399,0
4.823353,0
4.823308,0
4.823262,0
4.823216,0
4.823171,0
4.823125,0
4.823079,0
4.823034,0
4.822988,0
4.822942,0
4.822897,0
4.822851,0
4.822805,0
4.82276,0
4.822714,0
4.822668,0
4.822623,0
4.822577,0
4.822531,0
4.822486,0
4.82244,0
4.822394,0
4.822349,0
4.822303,0
4.822257,0
4.822212,0
4.822166,0
4.82212,0
4.822075,0
4.822029,0
4.821983,0
4.821938,0
4.821892,0
4.821846,0
4.821801,0
4.821755,0
4.821709,0
4.821664,0
4.821618,0
4.821572,0
4.821527,0
4.821481,0
4.821435,0
4.82139,0
4.821344,0
4.821298,0
4.821253,0
4.821207,0
4.821161,0
4.821116,0
4.82107,0
4.821024,0
4.820979,0
4.820933,0
4.820887,0
4.820842,0
4.820796,0
4.82075,0
4.820705,0
4.820659,0
4.820613,0
4.820568,0
4.820522,0
4.820476,0
4.820431,0
4.820385,0
4.820339,0
4.820294,0
4.820248,0
4.820202,0
4.820157,0
4.820111,0
4.820065,0
4.82002,0
4.819974,0
4.819928,0
4.819883,0
4.819837,0
4.819791,0
4.819746,0
4.8197,0
4.819654,0
4.819609,0
4.819563,0
4.819517,0
4.819472,0
4.819426,0
4.81938,0
4.819335,0
4.819289,0
4.819243,0
4.819198,0
4.819152,0
4.819107,0
4.819061,0
4.819015,0
4.81897,0
4.818924,0
4.818878,0
4.818833,0
4.818787,0
4.818741,0
4.818696,0
4.81865,0
4.818604,0
4.818559,0
4.818513,0
4.818467,0
4.818422,0
4.818376,0
4.81833,0
4.818285,0
4.818239,0
4.818193,0
4.818148,0
4.818102,0
4.818056,0
4.818011,0
4.817965,0
4.817919,0
4.817874,0
4.817828,0
4.817782,0
4.817737,0
4.817691,0
4.817645,0
4.8176,0
4.817554,0
4.817508,0
4.817463,0
4.817417,0
4.817371,0
4.817326,0
4.81728,0
4.817234,0
4.817189,0
4.817143,0
4.817097,0
4.817052,0
4.817006,0
4.81696,0
4.816915,0
4.816869,0
4.816823,0
4.816778,0
4.816732,0
4.816686,0
4.816641,0
4.816595,0
4.816549,0
4.816504,0
4.816458,0
4.816412,0
4.816367,0
4.816321,0
4.816275,0
4.81623,0
4.816184,0
4.816138,0
4.816093,0
4.816047,0
4.816001,0
4.815956,0
4.81591,0
4.815864,0
4.815819,0
4.815773,0
4.815727,0
4.815682,0
4.815636,0
4.81559,0
4.815545,0
4.815499,0
4.815453,0
4.815408,0
4.815362,0
4.815316,0
4.815271,0
4.815225,0
4.815179,0
4.815134,0
4.815088,0
4.815042,0
4.814997,0
4.814951,0
4.814905,0
4.81486,0
4.814814,0
4.814768,0
4.814723,0
4.814677,0
4.814631,0
4.814586,0
4.81454,0
4.814494,0
4.814449,0
4.814403,0
4.814357,0
4.814312,0
4.814266,0
4.81422,0
4.814175,0
4.814129,0
4.814083,0
4.814038,0
4.813992,0
4.813946,0
4.813901,0
4.813855,0
4.813809,0
4.813764,0
4.813718,0
4.813672,0
4.813627,0
4.813581,0
4.813535,0
4.81349,0
4.813444,0
4.813398,0
4.813353,0
4.813307,0
4.813261,0
4.813216,0
4.81317,0
4.813124,0
4.813079,0
4.813033,0
4.812988,0
4.812942,0
4.812896,0
4.812851,0
4.812805,0
4.812759,0
4.812714,0
4.812668,0
4.812622,0
4.812577,0
4.812531,0
4.812485,0
4.81244,0
4.812394,0
4.812348,0
4.812303,0
4.812257,0
4.812211,0
4.812166,0
4.81212,0
4.812074,0
4.812029,0
4.811983,0
4.811937,0
4.811892,0
4.811846,0
4.8118,0
4.811755,0
4.811709,0
4.811663,0
4.811618,0
4.811572,0
4.811526,0
4.811481,0
4.811435,0
4.811389,0
4.811344,0
4.811298,0
4.811252,0
4.811207,0
4.811161,0
4.811115,0
4.81107,0
4.811024,0
4.810978,0
4.810933,0
4.810887,0
4.810841,0
4.810796,0
4.81075,0
4.810704,0
4.810659,0
4.810613,0
4.810567,0
4.810522,0
4.810476,0
4.81043,0
4.810385,0
4.810339,0
4.810293,0
4.810248,0
4.810202,0
4.810156,0
4.810111,0
4.810065,0
4.810019,0
4.809974,0
4.809928,0
4.809882,0
4.809837,0
4.809791,0
4.809745,0
4.8097,0
4.809654,0
4.809608,0
4.809563,0
4.809517,0
4.809471,0
4.809426,0
4.80938,0
4.809334,0
4.809289,0
4.809243,0
4.809197,0
4.809152,0
4.809106,0
4.80906,0
4.809015,0
4.808969,0
4.808923,0
4.808878,0
4.808832,0
4.808786,0
4.808741,0
4.808695,0
4.808649,0
4.808604,0
4.808558,0
4.808512,0
4.808467,0
4.808421,0
4.808375,0
4.80833,0
4.808284,0
4.808238,0
4.808193,0
4.808147,0
4.808101,0
4.808056,0
4.80801,0
4.807964,0
4.807919,0
4.807873,0
4.807827,0
4.807782,0
4.807736,0
4.80769,0
4.807645,0
4.807599,0
4.807553,0
4.807508,0
4.807462,0
4.807416,0
4.807371,0
4.807325,0
4.807279,0
4.807234,0
4.807188,0
4.807142,0
4.807097,0
4.807051,0
4.807006,0
4.80696,0
4.806914,0
4.806869,0
4.806823,0
4.806777,0
4.806732,0
4.806686,0
4.80664,0
4.806595,0
4.806549,0
4.806503,0
4.806458,0
4.806412,0
4.806366,0
4.806321,0
4.806275,0
4.806229,0
4.806184,0
4.806138,0
4.806092,0
4.806047,0
4.806001,0
4.805955,0
4.80591,0
4.805864,0
4.805818,0
4.805773,0
4.805727,0
4.805681,0
4.805636,0
4.80559,0
4.805544,0
4.805499,0
4.805453,0
4.805407,0
4.805362,0
4.805316,0
4.80527,0
4.805225,0
4.805179,0
4.805133,0
4.805088,0
4.805042,0
4.804996,0
4.804951,0
4.804905,0
4.804859,0
4.804814,0
4.804768,0
4.804722,0
4.804677,0
4.804631,0
4.804585,0
4.80454,0
4.804494,0
4.804448,0
4.804403,0
4.804357,0
4.804311,0
4.804266,0
4.80422,0
4.804174,0
4.804129,0
4.804083,0
4.804037,0
4.803992,0
4.803946,0
4.8039,0
4.803855,0
4.803809,0
4.803763,0
4.803718,0
4.803672,0
4.803626,0
4.803581,0
4.803535,0
4.803489,0
4.803444,0
4.803398,0
4.803352,0
4.803307,0
4.803261,0
4.803215,0
4.80317,0
4.803124,0
4.803078,0
4.803033,0
4.802987,0
4.802941,0
4.802896,0
4.80285,0
4.802804,0
4.802759,0
4.802713,0
4.802667,0
4.802622,0
4.802576,0
4.80253,0
4.802485,0
4.802439,0
4.802393,0
4.802348,0
4.802302,0
4.802256,0
4.802211,0
4.802165,0
4.802119,0
4.802074,0
4.802028,0
4.801982,0
4.801937,0
4.801891,0
4.801845,0
4.8018,0
4.801754,0
4.801708,0
4.801663,0
4.801617,0
4.801571,0
4.801526,0
4.80148,0
4.801434,0
4.801389,0
4.801343,0
4.801297,0
4.801252,0
4.801206,0
4.80116,0
4.801115,0
4.801069,0
4.801023,0
4.800978,0
4.800932,0
4.800887,0
4.800841,0
4.800795,0
4.80075,0
4.800704,0
4.800658,0
4.800613,0
4.800567,0
4.800521,0
4.800476,0
4.80043,0
4.800384,0
4.800339,0
4.800293,0
4.800247,0
4.800202,0
4.800156,0
4.80011,0
4.800065,0
4.800019,0
4.799973,0
4.799928,0
4.799882,0
4.799836,0
4.799791,0
4.799745,0
4.799699,0
4.799654,0
4.799608,0
4.799562,0
4.799517,0
4.799471,0
4.799425,0
4.79938,0
4.799334,0
4.799288,0
4.799243,0
4.799197,0
4.799151,0
4.799106,0
4.79906,0
4.799014,0
4.798969,0
4.798923,0
4.798877,0
4.798832,0
4.798786,0
4.79874,0
4.798695,0
4.798649,0
4.798603,0
4.798558,0
4.798512,0
4.798466,0
4.798421,0
4.798375,0
4.798329,0
4.798284,0
4.798238,0
4.798192,0
4.798147,0
4.798101,0
4.798055,0
4.79801,0
4.797964,0
4.797918,0
4.797873,0
4.797827,0
4.797781,0
4.797736,0
4.79769,0
4.797644,0
4.797599,0
4.797553,0
4.797507,0
4.797462,0
4.797416,0
4.79737,0
4.797325,0
4.797279,0
4.797233,0
4.797188,0
4.797142,0
4.797096,0
4.797051,0
4.797005,0
4.796959,0
4.796914,0
4.796868,0
4.796822,0
4.796777,0
4.796731,0
4.796685,0
4.79664,0
4.796594,0
4.796548,0
4.796503,0
4.796457,0
4.796411,0
4.796366,0
4.79632,0
4.796274,0
4.796229,0
4.796183,0
4.796137,0
4.796092,0
4.796046,0
4.796,0
4.795955,0
4.795909,0
4.795863,0
4.795818,0
4.795772,0
4.795726,0
4.795681,0
4.795635,0
4.795589,0
4.795544,0
4.795498,0
4.795452,0
4.795407,0
4.795361,0
4.795315,0
4.79527,0
4.795224,0
4.795178,0
4.795133,0
4.795087,0
4.795041,0
4.794996,0
4.79495,0
4.794904,0
4.794859,0
4.794813,0
4.794768,0
4.794722,0
4.794676,0
4.794631,0
4.794585,0
4.794539,0
4.794494,0
4.794448,0
4.794402,0
4.794357,0
4.794311,0
4.794265,0
4.79422,0
4.794174,0
4.794128,0
4.794083,0
4.794037,0
4.793991,0
4.793946,0
4.7939,0
4.793854,0
4.793809,0
4.793763,0
4.793717,0
4.793672,0
4.793626,0
4.79358,0
4.793535,0
4.793489,0
4.793443,0
4.793398,0
4.793352,0
4.793306,0
4.793261,0
4.793215,0
4.793169,0
4.793124,0
4.793078,0
4.793032,0
4.792987,0
4.792941,0
4.792895,0
4.79285,0
4.792804,0
4.792758,0
4.792713,0
4.792667,0
4.792621,0
4.792576,0
4.79253,0
4.792484,0
4.792439,0
4.792393,0
4.792347,0
4.792302,0
4.792256,0
4.79221,0
4.792165,0
4.792119,0
4.792073,0
4.792028,0
4.791982,0
4.791936,0
4.791891,0
4.791845,0
4.791799,0
4.791754,0
4.791708,0
4.791662,0
4.791617,0
4.791571,0
4.791525,0
4.79148,0
4.791434,0
4.791388,0
4.791343,0
4.791297,0
4.791251,0
4.791206,0
4.79116,0
4.791114,0
4.791069,0
4.791023,0
